ID,Employee,Expected Payable Days,Worked Days,PaidOff in Days,Total Payable Days,Expected Working Days,Present in Days,On Duty in Days,Total Worked Days,Paid Off Leave in Days,Holidays in Days,Weekends in Days,Total Paid off in Days,UnpaidOff Leave in Days,Absent in Days,Total Unpaid off in Days,Total Present Hours,Expected Payable Hours,Worked Hours,PaidOff in Hours,Total Payable Hours,Expected Working Hours,Present in Hours,On Duty in Hours,Total Worked Hours,PaidOff Leave in Hours,Holidays in Hours,Weekends in Hours,Total Paid off in Hours,UnpaidOff Leave in Hours,Deviation in Hours,Total UnpaidOff in Hours,Overtime,Total Paid Break Hours,Total Unpaid Break Hours,From,To
233775000000327054,233775000000327054,31.00,19.00,8.00,27.00,23.00,19.00,0.00,19.00,0.00,3.00,5.00,8.00,0.00,4.00,4.00,233:59,248:00,152:00,64:00,216:00,184:00,152:00,00:00,152:00,00:00,24:00,40:00,64:00,00:00,32:00,32:00,81:59,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000327063,233775000000327063,31.00,14.00,9.00,23.00,23.00,14.00,0.00,14.00,1.00,3.00,5.00,9.00,0.00,8.00,8.00,197:26,248:00,112:00,72:00,184:00,184:00,112:00,00:00,112:00,08:00,24:00,40:00,72:00,00:00,64:00,64:00,85:26,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000328001,233775000000328001,31.00,19.00,8.00,27.00,23.00,19.00,0.00,19.00,0.00,3.00,5.00,8.00,0.00,4.00,4.00,288:01,248:00,152:00,64:00,216:00,184:00,152:00,00:00,152:00,00:00,24:00,40:00,64:00,00:00,32:00,32:00,136:01,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000330001,233775000000330001,31.00,19.00,8.00,27.00,23.00,19.00,0.00,19.00,0.00,3.00,5.00,8.00,0.00,4.00,4.00,226:33,248:00,152:00,64:00,216:00,184:00,152:00,00:00,152:00,00:00,24:00,40:00,64:00,00:00,32:00,32:00,74:33,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000330014,233775000000330014,31.00,19.00,8.00,27.00,23.00,19.00,0.00,19.00,0.00,3.00,5.00,8.00,0.00,4.00,4.00,220:41,248:00,152:00,64:00,216:00,184:00,152:00,00:00,152:00,00:00,24:00,40:00,64:00,00:00,32:00,32:00,68:41,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000331001,233775000000331001,31.00,19.00,8.00,27.00,23.00,19.00,0.00,19.00,0.00,3.00,5.00,8.00,0.00,4.00,4.00,246:57,248:00,152:00,64:00,216:00,184:00,152:00,00:00,152:00,00:00,24:00,40:00,64:00,00:00,32:00,32:00,94:57,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000331019,233775000000331019,31.00,19.00,8.00,27.00,23.00,19.00,0.00,19.00,0.00,3.00,5.00,8.00,0.00,4.00,4.00,219:49,248:00,152:00,64:00,216:00,184:00,152:00,00:00,152:00,00:00,24:00,40:00,64:00,00:00,32:00,32:00,67:49,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000332001,233775000000332001,31.00,19.00,8.00,27.00,23.00,18.00,1.00,19.00,0.00,3.00,5.00,8.00,0.00,4.00,4.00,255:26,248:00,152:00,64:00,216:00,184:00,144:00,08:00,152:00,00:00,24:00,40:00,64:00,00:00,32:00,32:00,111:26,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000337001,233775000000337001,31.00,19.00,8.00,27.00,23.00,19.00,0.00,19.00,0.00,3.00,5.00,8.00,0.00,4.00,4.00,259:39,248:00,152:00,64:00,216:00,184:00,152:00,00:00,152:00,00:00,24:00,40:00,64:00,00:00,32:00,32:00,107:39,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000339001,233775000000339001,31.00,18.00,8.00,26.00,23.00,18.00,0.00,18.00,0.00,3.00,5.00,8.00,0.00,5.00,5.00,204:44,248:00,144:00,64:00,208:00,184:00,144:00,00:00,144:00,00:00,24:00,40:00,64:00,00:00,40:00,40:00,60:44,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000340001,233775000000340001,31.00,18.00,8.00,26.00,23.00,15.00,3.00,18.00,0.00,3.00,5.00,8.00,0.00,5.00,5.00,184:45,248:00,144:00,64:00,208:00,184:00,120:00,24:00,144:00,00:00,24:00,40:00,64:00,00:00,40:00,40:00,64:45,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000340010,233775000000340010,31.00,19.00,8.00,27.00,23.00,19.00,0.00,19.00,0.00,3.00,5.00,8.00,0.00,4.00,4.00,337:46,248:00,152:00,64:00,216:00,184:00,152:00,00:00,152:00,00:00,24:00,40:00,64:00,00:00,32:00,32:00,185:46,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000341001,233775000000341001,31.00,17.00,8.00,25.00,23.00,17.00,0.00,17.00,0.00,3.00,5.00,8.00,0.00,6.00,6.00,235:26,248:00,136:00,64:00,200:00,184:00,136:00,00:00,136:00,00:00,24:00,40:00,64:00,00:00,48:00,48:00,99:26,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000345235,233775000000345235,31.00,19.00,8.00,27.00,23.00,19.00,0.00,19.00,0.00,3.00,5.00,8.00,0.00,4.00,4.00,263:36,248:00,152:00,64:00,216:00,184:00,152:00,00:00,152:00,00:00,24:00,40:00,64:00,00:00,32:00,32:00,111:36,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000354003,233775000000354003,31.00,20.00,8.00,28.00,23.00,20.00,0.00,20.00,0.00,3.00,5.00,8.00,0.00,3.00,3.00,282:49,248:00,160:00,64:00,224:00,184:00,160:00,00:00,160:00,00:00,24:00,40:00,64:00,00:00,24:00,24:00,122:49,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000364001,233775000000364001,31.00,20.00,8.00,28.00,23.00,20.00,0.00,20.00,0.00,3.00,5.00,8.00,0.00,3.00,3.00,231:31,248:00,160:00,64:00,224:00,184:00,160:00,00:00,160:00,00:00,24:00,40:00,64:00,00:00,24:00,24:00,71:31,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000365043,233775000000365043,31.00,20.00,8.00,28.00,23.00,20.00,0.00,20.00,0.00,3.00,5.00,8.00,0.00,3.00,3.00,303:33,248:00,160:00,64:00,224:00,184:00,160:00,00:00,160:00,00:00,24:00,40:00,64:00,00:00,24:00,24:00,143:33,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000374022,233775000000374022,31.00,19.00,8.00,27.00,23.00,19.00,0.00,19.00,0.00,3.00,5.00,8.00,0.00,4.00,4.00,371:56,248:00,152:00,64:00,216:00,184:00,152:00,00:00,152:00,00:00,24:00,40:00,64:00,00:00,32:00,32:00,219:56,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000416011,233775000000416011,31.00,0.00,8.00,8.00,23.00,0.00,0.00,0.00,0.00,3.00,5.00,8.00,0.00,23.00,23.00,00:00,248:00,00:00,64:00,64:00,184:00,00:00,00:00,00:00,00:00,24:00,40:00,64:00,00:00,184:00,184:00,00:00,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000435051,233775000000435051,31.00,19.00,8.00,27.00,23.00,19.00,0.00,19.00,0.00,3.00,5.00,8.00,0.00,4.00,4.00,256:20,248:00,152:00,64:00,216:00,184:00,152:00,00:00,152:00,00:00,24:00,40:00,64:00,00:00,32:00,32:00,104:20,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000441035,233775000000441035,31.00,19.00,8.00,27.00,23.00,19.00,0.00,19.00,0.00,3.00,5.00,8.00,0.00,4.00,4.00,233:11,248:00,152:00,64:00,216:00,184:00,152:00,00:00,152:00,00:00,24:00,40:00,64:00,00:00,32:00,32:00,81:11,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000501033,233775000000501033,31.00,0.00,8.00,8.00,23.00,0.00,0.00,0.00,0.00,3.00,5.00,8.00,0.00,23.00,23.00,00:00,248:00,00:00,64:00,64:00,184:00,00:00,00:00,00:00,00:00,24:00,40:00,64:00,00:00,184:00,184:00,00:00,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000676001,233775000000676001,31.00,0.00,8.00,8.00,23.00,0.00,0.00,0.00,0.00,3.00,5.00,8.00,0.00,23.00,23.00,00:00,248:00,00:00,64:00,64:00,184:00,00:00,00:00,00:00,00:00,24:00,40:00,64:00,00:00,184:00,184:00,00:00,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000676022,233775000000676022,31.00,0.00,8.00,8.00,23.00,0.00,0.00,0.00,0.00,3.00,5.00,8.00,0.00,23.00,23.00,00:00,248:00,00:00,64:00,64:00,184:00,00:00,00:00,00:00,00:00,24:00,40:00,64:00,00:00,184:00,184:00,00:00,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000678001,233775000000678001,31.00,0.00,8.00,8.00,23.00,0.00,0.00,0.00,0.00,3.00,5.00,8.00,0.00,23.00,23.00,00:00,248:00,00:00,64:00,64:00,184:00,00:00,00:00,00:00,00:00,24:00,40:00,64:00,00:00,184:00,184:00,00:00,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000678022,233775000000678022,31.00,19.00,8.00,27.00,23.00,19.00,0.00,19.00,0.00,3.00,5.00,8.00,0.00,4.00,4.00,211:49,248:00,152:00,64:00,216:00,184:00,152:00,00:00,152:00,00:00,24:00,40:00,64:00,00:00,32:00,32:00,59:49,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000679001,233775000000679001,31.00,0.00,8.00,8.00,23.00,0.00,0.00,0.00,0.00,3.00,5.00,8.00,0.00,23.00,23.00,00:00,248:00,00:00,64:00,64:00,184:00,00:00,00:00,00:00,00:00,24:00,40:00,64:00,00:00,184:00,184:00,00:00,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000680001,233775000000680001,31.00,0.00,8.00,8.00,23.00,0.00,0.00,0.00,0.00,3.00,5.00,8.00,0.00,23.00,23.00,00:00,248:00,00:00,64:00,64:00,184:00,00:00,00:00,00:00,00:00,24:00,40:00,64:00,00:00,184:00,184:00,00:00,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000681001,233775000000681001,31.00,19.00,8.00,27.00,23.00,19.00,0.00,19.00,0.00,3.00,5.00,8.00,0.00,4.00,4.00,238:50,248:00,152:00,64:00,216:00,184:00,152:00,00:00,152:00,00:00,24:00,40:00,64:00,00:00,32:00,32:00,86:50,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000681043,233775000000681043,31.00,10.50,8.00,18.50,23.00,10.50,0.00,10.50,0.00,3.00,5.00,8.00,0.00,12.50,12.50,121:12,248:00,86:46,64:00,150:46,184:00,86:46,00:00,86:46,00:00,24:00,40:00,64:00,00:00,97:14,97:14,34:26,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000682001,233775000000682001,31.00,18.00,9.00,27.00,23.00,18.00,0.00,18.00,1.00,3.00,5.00,9.00,0.00,4.00,4.00,225:26,248:00,144:00,72:00,216:00,184:00,144:00,00:00,144:00,08:00,24:00,40:00,72:00,00:00,32:00,32:00,81:26,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000682022,233775000000682022,31.00,23.00,8.00,31.00,23.00,23.00,0.00,23.00,0.00,3.00,5.00,8.00,0.00,0.00,0.00,220:06,248:00,184:00,64:00,248:00,184:00,184:00,00:00,184:00,00:00,24:00,40:00,64:00,00:00,00:00,00:00,36:06,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000690102,233775000000690102,31.00,0.00,8.00,8.00,23.00,0.00,0.00,0.00,0.00,3.00,5.00,8.00,0.00,23.00,23.00,00:00,248:00,00:00,64:00,64:00,184:00,00:00,00:00,00:00,00:00,24:00,40:00,64:00,00:00,184:00,184:00,00:00,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000706179,233775000000706179,31.00,22.00,9.00,31.00,23.00,22.00,0.00,22.00,1.00,3.00,5.00,9.00,0.00,0.00,0.00,219:48,248:00,176:00,72:00,248:00,184:00,176:00,00:00,176:00,08:00,24:00,40:00,72:00,00:00,00:00,00:00,43:48,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000725217,233775000000725217,31.00,18.00,8.00,26.00,23.00,18.00,0.00,18.00,0.00,3.00,5.00,8.00,0.00,5.00,5.00,182:00,248:00,144:00,64:00,208:00,184:00,144:00,00:00,144:00,00:00,24:00,40:00,64:00,00:00,40:00,40:00,38:00,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000859057,233775000000859057,31.00,10.00,8.00,18.00,23.00,10.00,0.00,10.00,0.00,3.00,5.00,8.00,0.00,13.00,13.00,152:20,248:00,80:00,64:00,144:00,184:00,80:00,00:00,80:00,00:00,24:00,40:00,64:00,00:00,104:00,104:00,72:20,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000882077,233775000000882077,31.00,0.00,8.00,8.00,23.00,0.00,0.00,0.00,0.00,3.00,5.00,8.00,0.00,23.00,23.00,00:00,248:00,00:00,64:00,64:00,184:00,00:00,00:00,00:00,00:00,24:00,40:00,64:00,00:00,184:00,184:00,00:00,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000957099,233775000000957099,13.00,10.00,3.00,13.00,10.00,10.00,0.00,10.00,0.00,1.00,2.00,3.00,0.00,0.00,0.00,103:34,104:00,80:00,24:00,104:00,80:00,80:00,00:00,80:00,00:00,08:00,16:00,24:00,00:00,00:00,00:00,23:34,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000999013,233775000000999013,31.00,0.00,8.00,8.00,23.00,0.00,0.00,0.00,0.00,3.00,5.00,8.00,0.00,23.00,23.00,00:00,248:00,00:00,64:00,64:00,184:00,00:00,00:00,00:00,00:00,24:00,40:00,64:00,00:00,184:00,184:00,00:00,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000999034,233775000000999034,31.00,0.00,8.00,8.00,23.00,0.00,0.00,0.00,0.00,3.00,5.00,8.00,0.00,23.00,23.00,00:00,248:00,00:00,64:00,64:00,184:00,00:00,00:00,00:00,00:00,24:00,40:00,64:00,00:00,184:00,184:00,00:00,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000001014075,233775000001014075,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000001076057,233775000001076057,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000001084153,233775000001084153,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000001104011,233775000001104011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000001114041,233775000001114041,0.00,7.00,0.00,7.00,0.00,7.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67:33,00:00,56:00,00:00,56:00,00:00,56:00,00:00,56:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,11:33,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000001189005,233775000001189005,31.00,0.00,8.00,8.00,23.00,0.00,0.00,0.00,0.00,3.00,5.00,8.00,0.00,23.00,23.00,00:00,248:00,00:00,64:00,64:00,184:00,00:00,00:00,00:00,00:00,24:00,40:00,64:00,00:00,184:00,184:00,00:00,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000001225005,233775000001225005,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000001398075,233775000001398075,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000001628011,233775000001628011,31.00,0.00,8.00,8.00,23.00,0.00,0.00,0.00,0.00,3.00,5.00,8.00,0.00,23.00,23.00,00:00,248:00,00:00,64:00,64:00,184:00,00:00,00:00,00:00,00:00,24:00,40:00,64:00,00:00,184:00,184:00,00:00,00:00,00:00,01-Aug-2025,31-Aug-2025
233775000000340010,233775000000340010,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,00:00,08:00,00:00,00:00,00:00,08:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,08:00,08:00,00:00,00:00,00:00,01-Nov-2025,01-Nov-2025
233775000000725217,233775000000725217,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,00:00,08:00,00:00,00:00,00:00,08:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,08:00,08:00,00:00,00:00,00:00,01-Nov-2025,01-Nov-2025
233775000000331019,233775000000331019,4.00,1.00,1.00,2.00,3.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,2.00,2.00,09:21,32:00,08:00,08:00,16:00,24:00,08:00,00:00,08:00,00:00,00:00,08:00,08:00,00:00,16:00,16:00,01:21,00:00,00:00,01-Nov-2025,04-Nov-2025
233775000000280005,233775000000280005,31.00,0.00,8.00,8.00,23.00,0.00,0.00,0.00,0.00,4.00,4.00,8.00,0.00,23.00,23.00,00:00,248:00,00:00,64:00,64:00,184:00,00:00,00:00,00:00,00:00,32:00,32:00,64:00,00:00,184:00,184:00,00:00,00:00,00:00,01-Oct-2025,31-Oct-2025
233775000000327045,233775000000327045,31.00,21.00,8.00,29.00,23.00,21.00,0.00,21.00,0.00,4.00,4.00,8.00,0.00,2.00,2.00,234:19,248:00,168:00,64:00,232:00,184:00,168:00,00:00,168:00,00:00,32:00,32:00,64:00,00:00,16:00,16:00,66:19,00:00,00:00,01-Oct-2025,31-Oct-2025
233775000000330001,233775000000330001,31.00,20.00,8.00,28.00,23.00,20.00,0.00,20.00,0.00,4.00,4.00,8.00,0.00,3.00,3.00,214:17,248:00,160:00,64:00,224:00,184:00,160:00,00:00,160:00,00:00,32:00,32:00,64:00,00:00,24:00,24:00,54:17,00:00,00:00,01-Oct-2025,31-Oct-2025
233775000000337001,233775000000337001,31.00,19.00,9.00,28.00,23.00,19.00,0.00,19.00,1.00,4.00,4.00,9.00,0.00,3.00,3.00,224:01,248:00,152:00,72:00,224:00,184:00,152:00,00:00,152:00,08:00,32:00,32:00,72:00,00:00,24:00,24:00,72:01,00:00,00:00,01-Oct-2025,31-Oct-2025
233775000000345235,233775000000345235,31.00,22.00,9.00,31.00,23.00,22.00,0.00,22.00,1.00,4.00,4.00,9.00,0.00,0.00,0.00,230:29,248:00,176:00,72:00,248:00,184:00,176:00,00:00,176:00,08:00,32:00,32:00,72:00,00:00,00:00,00:00,54:29,00:00,00:00,01-Oct-2025,31-Oct-2025
233775000000374022,233775000000374022,31.00,20.00,8.00,28.00,23.00,20.00,0.00,20.00,0.00,4.00,4.00,8.00,0.00,3.00,3.00,344:46,248:00,160:00,64:00,224:00,184:00,160:00,00:00,160:00,00:00,32:00,32:00,64:00,00:00,24:00,24:00,184:46,00:00,00:00,01-Oct-2025,31-Oct-2025
233775000000501033,233775000000501033,31.00,0.00,8.00,8.00,23.00,0.00,0.00,0.00,0.00,4.00,4.00,8.00,0.00,23.00,23.00,00:00,248:00,00:00,64:00,64:00,184:00,00:00,00:00,00:00,00:00,32:00,32:00,64:00,00:00,184:00,184:00,00:00,00:00,00:00,01-Oct-2025,31-Oct-2025
233775000000678022,233775000000678022,31.00,20.00,9.00,29.00,23.00,20.00,0.00,20.00,1.00,4.00,4.00,9.00,0.00,2.00,2.00,225:16,248:00,160:00,72:00,232:00,184:00,160:00,00:00,160:00,08:00,32:00,32:00,72:00,00:00,16:00,16:00,65:16,00:00,00:00,01-Oct-2025,31-Oct-2025
233775000000681043,233775000000681043,31.00,13.50,8.00,21.50,23.00,13.50,0.00,13.50,0.00,4.00,4.00,8.00,0.00,9.50,9.50,132:58,248:00,111:01,64:00,175:01,184:00,111:01,00:00,111:01,00:00,32:00,32:00,64:00,00:00,72:59,72:59,21:57,00:00,00:00,01-Oct-2025,31-Oct-2025
233775000000706179,233775000000706179,31.00,23.00,9.00,32.00,23.00,23.00,0.00,23.00,1.00,4.00,4.00,9.00,0.00,0.00,0.00,243:38,248:00,184:00,72:00,256:00,184:00,184:00,00:00,184:00,08:00,32:00,32:00,72:00,00:00,00:00,00:00,59:38,00:00,00:00,01-Oct-2025,31-Oct-2025
233775000000999013,233775000000999013,31.00,0.00,8.00,8.00,23.00,0.00,0.00,0.00,0.00,4.00,4.00,8.00,0.00,23.00,23.00,00:00,248:00,00:00,64:00,64:00,184:00,00:00,00:00,00:00,00:00,32:00,32:00,64:00,00:00,184:00,184:00,00:00,00:00,00:00,01-Oct-2025,31-Oct-2025
233775000001084153,233775000001084153,31.00,20.00,8.00,28.00,23.00,20.00,0.00,20.00,0.00,4.00,4.00,8.00,0.00,3.00,3.00,190:50,248:00,160:00,64:00,224:00,184:00,160:00,00:00,160:00,00:00,32:00,32:00,64:00,00:00,24:00,24:00,30:50,00:00,00:00,01-Oct-2025,31-Oct-2025
233775000001225005,233775000001225005,31.00,17.50,8.50,26.00,23.00,17.50,0.00,17.50,0.50,4.00,4.00,8.50,0.00,5.00,5.00,203:29,248:00,140:00,68:00,208:00,184:00,140:00,00:00,140:00,04:00,32:00,32:00,68:00,00:00,40:00,40:00,63:29,00:00,00:00,01-Oct-2025,31-Oct-2025
233775000000317001,233775000000317001,31.00,0.00,8.00,8.00,23.00,0.00,0.00,0.00,0.00,4.00,4.00,8.00,0.00,23.00,23.00,00:00,248:00,00:00,64:00,64:00,184:00,00:00,00:00,00:00,00:00,32:00,32:00,64:00,00:00,184:00,184:00,00:00,00:00,00:00,01-Oct-2025,31-Oct-2025
